id,name,slug,province_id,county_id,district_id
10500008002413,سرمست,سرمست,105,10500008,105000080002
10500009001260,جوانرود,جوانرود,105,10500009,105000090003
10500009002900,شروینه,شروینه,105,10500009,105000090004
10500010001257,صحنه,صحنه,105,10500010,105000100002
10500010002414,دینور,دینور,105,10500010,105000100001
10500011001259,هرسین,هرسین,105,10500011,105000110002
10500011002233,بیستون,بیستون,105,10500011,105000110001
10500012002185,تازه آباد,تازه-آباد,105,10500012,105000120001
10500012002593,ازگله,ازگله,105,10500012,105000120002
10500012002977,میرآباد,میرآباد,105,10500012,105000120003
10500013001255,کرند,کرند,105,10500013,105000130002
10500013002409,گهواره,گهواره,105,10500013,105000130001
10500013002760,ریجاب,ریجاب,105,10500013,105000130002
10500014002034,شاهو,شاهو,105,10500014,105000140001
10500014002102,روانسر,روانسر,105,10500014,105000140002
10600001001269,اروندکنار,اروندکنار,106,10600001,106000010001
10600001001270,آبادان,آبادان,106,10600001,106000010002
10600001001687,آبادان 1,آبادان-1,106,10600001,106000010002
10600001001688,آبادان 2,آبادان-2,106,10600001,106000010002
10600001002010,چویبده,چویبده,106,10600001,106000010002
10600001002855,آبادان 3,آبادان-3,106,10600001,106000010002
10600002001271,اندیمشک,اندیمشک,106,10600002,106000020002
10600002002595,حسینیه,حسینیه,106,10600002,106000020001
10600002002801,آزادی,آزادی,106,10600002,106000020002
10600002002802,چم گلک,چم-گلک,106,10600002,106000020002
10600002002803,بیدروبه,بیدروبه,106,10600002,106000020001
10600003001272,اهواز,اهواز,106,10600003,106000030002
10600003001625,اهواز 1,اهواز-1,106,10600003,106000030002
10600003001626,اهواز 2,اهواز-2,106,10600003,106000030002
10600003001684,اهواز 3,اهواز-3,106,10600003,106000030002
10600003001685,اهواز 4,اهواز-4,106,10600003,106000030002
10600003001686,اهواز 5,اهواز-5,106,10600003,106000030002
10600003002668,اهواز 6,اهواز-6,106,10600003,106000030002
10600003002669,اهواز 7,اهواز-7,106,10600003,106000030002
