entity,old_id,new_id,status,match_basis,candidate_new_ids
rural,10300011001,1030001100030001,matched,legacy-id-parent-and-name,1030001100030001
rural,10300012001,1030001200010001,matched,legacy-id-parent-and-name,1030001200010001
rural,10300012002,1030001200010002,matched,legacy-id-parent-and-name,1030001200010002
rural,10300012003,1030001200010003,matched,legacy-id-parent-and-name,1030001200010003
rural,10300013001,1030001300010001,matched,legacy-id-parent-and-name,1030001300010001
rural,10300013002,1030001300010002,matched,legacy-id-parent-and-name,1030001300010002
rural,10300013003,1030001300010003,matched,legacy-id-parent-and-name,1030001300010003
rural,10300015001,1030001500030001,matched,legacy-id-parent-and-name,1030001500030001
rural,10300014001,1030001400010001,matched,legacy-id-parent-and-name,1030001400010001
rural,10300014002,1030001400010002,matched,legacy-id-parent-and-name,1030001400010002
rural,10300014003,1030001400010003,matched,legacy-id-parent-and-name,1030001400010003
rural,10300014005,1030001400020005,matched,legacy-id-parent-and-name,1030001400020005
rural,10300015002,1030001500020002,matched,legacy-id-parent-and-name,1030001500020002
rural,10300015003,1030001500020003,matched,legacy-id-parent-and-name,1030001500020003
rural,10300015004,1030001500020004,matched,legacy-id-parent-and-name,1030001500020004
rural,10300015005,1030001500020005,matched,legacy-id-parent-and-name,1030001500020005
rural,10300016001,1030001600010001,matched,legacy-id-parent-and-name,1030001600010001
rural,10300016002,1030001600010002,matched,legacy-id-parent-and-name,1030001600010002
rural,10300021003,1030002100030003,matched,legacy-id-parent-and-name,1030002100030003
rural,10300016003,1030001600010003,matched,legacy-id-parent-and-name,1030001600010003
rural,10300019001,1030001900010001,matched,legacy-id-province-county-normalized-name,1030001900010001
rural,10300019003,1030001900010003,matched,legacy-id-parent-and-name,1030001900010003
rural,10300019002,1030001900020002,matched,legacy-id-parent-and-name,1030001900020002
rural,10300020003,1030002000020003,matched,legacy-id-parent-and-name,1030002000020003
rural,10300020001,1030002000030001,matched,legacy-id-parent-and-name,1030002000030001
rural,10300021001,1030002100010001,matched,legacy-id-parent-and-name,1030002100010001
rural,10300020002,1030002000020002,matched,legacy-id-parent-and-name,1030002000020002
rural,10300021002,1030002100030002,matched,legacy-id-parent-and-name,1030002100030002
rural,10300021004,1030002100030004,matched,legacy-id-parent-and-name,1030002100030004
rural,10300022002,1030002200010002,matched,legacy-id-parent-and-name,1030002200010002
rural,10300022001,1030002200020001,matched,legacy-id-parent-and-name,1030002200020001
rural,10300022003,1030002200020003,matched,legacy-id-parent-and-name,1030002200020003
rural,10300023001,1030002300010001,matched,legacy-id-parent-and-name,1030002300010001
rural,10300023002,1030002300010002,matched,legacy-id-parent-and-name,1030002300010002
rural,10300023004,1030002300020004,matched,legacy-id-parent-and-name,1030002300020004
rural,10300024001,1030002400010001,matched,legacy-id-parent-and-name,1030002400010001
rural,10300026001,1030002600010001,matched,legacy-id-parent-and-name,1030002600010001
rural,10300023003,1030002300020003,matched,legacy-id-parent-and-name,1030002300020003
rural,10300024002,1030002400010002,matched,legacy-id-parent-and-name,1030002400010002
rural,10300024003,1030002400010003,matched,legacy-id-province-county-normalized-name,1030002400010003
rural,10300025001,1030002500010001,matched,legacy-id-province-county-normalized-name,1030002500010001
rural,10300025002,1030002500020002,matched,legacy-id-province-county-normalized-name,1030002500020002
rural,10300024004,1030002400020004,matched,legacy-id-parent-and-name,1030002400020004
rural,10300026002,1030002600010002,matched,legacy-id-parent-and-name,1030002600010002
rural,10300027001,1030002700010001,matched,legacy-id-parent-and-name,1030002700010001
rural,10300026003,1030002600030003,matched,legacy-id-parent-and-name,1030002600030003
rural,10300027002,1030002700010002,matched,legacy-id-parent-and-name,1030002700010002
rural,10300028001,1030002800010001,matched,legacy-id-parent-and-name,1030002800010001
rural,10300028002,1030002800010002,matched,legacy-id-parent-and-name,1030002800010002
rural,10400010011,104000100040011,matched,legacy-id-parent-and-name,104000100040011
rural,10400030010,104000300020010,matched,legacy-id-parent-and-name,104000300020010
rural,10400010001,1040001000010001,matched,legacy-id-parent-and-name,1040001000010001
rural,10400010002,1040001000010002,matched,legacy-id-parent-and-name,1040001000010002
rural,10400010003,1040001000010003,matched,legacy-id-parent-and-name,1040001000010003
rural,10400010004,1040001000020004,matched,legacy-id-parent-and-name,1040001000020004
rural,10400011001,1040001100010001,matched,legacy-id-parent-and-name,1040001100010001
rural,10400011002,1040001100010002,matched,legacy-id-parent-and-name,1040001100010002
rural,10400011003,1040001100010003,matched,legacy-id-parent-and-name,1040001100010003
rural,10400015002,1040001500010002,matched,legacy-id-parent-and-name,1040001500010002
rural,10400015001,1040001500020001,matched,legacy-id-province-county-normalized-name,1040001500020001
rural,10400011004,1040001100020004,matched,legacy-id-parent-and-name,1040001100020004
rural,10400012001,1040001200010001,matched,legacy-id-parent-and-name,1040001200010001
rural,10400012002,1040001200010002,matched,legacy-id-parent-and-name,1040001200010002
rural,10400012003,1040001200010003,matched,legacy-id-parent-and-name,1040001200010003
rural,10400013001,1040001300010001,matched,legacy-id-parent-and-name,1040001300010001
rural,10400013002,1040001300010002,matched,legacy-id-parent-and-name,1040001300010002
rural,10400014001,1040001400010001,matched,legacy-id-parent-and-name,1040001400010001
rural,10400014002,1040001400010002,matched,legacy-id-parent-and-name,1040001400010002
rural,10400014003,1040001400020003,matched,legacy-id-parent-and-name,1040001400020003
rural,10400016001,1040001600010001,matched,legacy-id-province-county-normalized-name,1040001600010001
rural,10400016002,1040001600010002,matched,legacy-id-province-county-normalized-name,1040001600010002
rural,10400017001,1040001700010001,matched,legacy-id-parent-and-name,1040001700010001
rural,10400017002,1040001700010002,matched,legacy-id-parent-and-name,1040001700010002
rural,10400018001,1040001800010001,matched,legacy-id-parent-and-name,1040001800010001
rural,10400018002,1040001800010002,matched,legacy-id-province-county-normalized-name,1040001800010002
rural,10400019001,1040001900010001,matched,legacy-id-parent-and-name,1040001900010001
rural,10400019002,1040001900010002,matched,legacy-id-parent-and-name,1040001900010002
rural,10400020001,1040002000010001,matched,legacy-id-parent-and-name,1040002000010001
rural,10400020002,1040002000010002,matched,legacy-id-parent-and-name,1040002000010002
rural,10500010001,1050001000010001,matched,legacy-id-parent-and-name,1050001000010001
rural,10500010002,1050001000010002,matched,legacy-id-parent-and-name,1050001000010002
rural,10500010003,1050001000010003,matched,legacy-id-parent-and-name,1050001000010003
rural,10500010005,1050001000020005,matched,legacy-id-parent-and-name,1050001000020005
rural,10500010004,1050001000020004,matched,legacy-id-parent-and-name,1050001000020004
rural,10500011001,1050001100010001,matched,legacy-id-parent-and-name,1050001100010001
rural,10500011002,1050001100010002,matched,legacy-id-parent-and-name,1050001100010002
rural,10500012001,1050001200010001,matched,legacy-id-parent-and-name,1050001200010001
rural,10500012002,1050001200010002,matched,legacy-id-parent-and-name,1050001200010002
rural,10500013002,1050001300010002,matched,legacy-id-parent-and-name,1050001300010002
rural,10500013001,1050001300010001,matched,legacy-id-parent-and-name,1050001300010001
rural,10500013003,1050001300020003,matched,legacy-id-parent-and-name,1050001300020003
rural,10500014001,1050001400010001,matched,legacy-id-parent-and-name,1050001400010001
rural,10500014002,1050001400010002,matched,legacy-id-parent-and-name,1050001400010002
rural,10500014003,1050001400020003,matched,legacy-id-parent-and-name,1050001400020003
rural,10500014004,1050001400020004,matched,legacy-id-parent-and-name,1050001400020004
rural,10600010003,1060001000020003,matched,legacy-id-parent-and-name,1060001000020003
rural,10600010004,1060001000020004,matched,legacy-id-parent-and-name,1060001000020004
rural,10600010001,1060001000030001,matched,legacy-id-parent-and-name,1060001000030001
rural,10600010002,1060001000030002,matched,legacy-id-parent-and-name,1060001000030002
rural,10600011001,1060001100010001,matched,legacy-id-parent-and-name,1060001100010001
rural,10600011002,1060001100010002,matched,legacy-id-parent-and-name,1060001100010002
rural,10600011003,1060001100010003,matched,legacy-id-parent-and-name,1060001100010003
rural,10600011004,1060001100010004,matched,legacy-id-parent-and-name,1060001100010004
rural,10600012001,1060001200020001,matched,legacy-id-parent-and-name,1060001200020001
rural,10600012003,1060001200020003,matched,legacy-id-parent-and-name,1060001200020003
rural,10600012002,1060001200030002,matched,legacy-id-parent-and-name,1060001200030002
rural,10600013001,1060001300030001,matched,legacy-id-parent-and-name,1060001300030001
rural,10600013002,1060001300030002,matched,legacy-id-parent-and-name,1060001300030002
rural,10600014001,1060001400020001,matched,legacy-id-parent-and-name,1060001400020001
rural,10600014003,1060001400020003,matched,legacy-id-parent-and-name,1060001400020003
rural,10600014002,1060001400030002,matched,legacy-id-parent-and-name,1060001400030002
rural,10600015002,1060001500020002,matched,legacy-id-province-county-normalized-name,1060001500020002
rural,10600015004,1060001500020004,matched,legacy-id-parent-and-name,1060001500020004
rural,10600018002,1060001800010002,matched,legacy-id-parent-and-name,1060001800010002
rural,10600018001,1060001800020001,matched,legacy-id-parent-and-name,1060001800020001
rural,10600015006,1060001500020006,matched,legacy-id-parent-and-name,1060001500020006
rural,10600015001,1060001500040001,matched,legacy-id-parent-and-name,1060001500040001
rural,10600016001,1060001600010001,matched,legacy-id-parent-and-name,1060001600010001
rural,10600016002,1060001600020002,matched,legacy-id-parent-and-name,1060001600020002
rural,10600017001,1060001700010001,matched,legacy-id-parent-and-name,1060001700010001
rural,10600017002,1060001700010002,matched,legacy-id-parent-and-name,1060001700010002
rural,10600019001,1060001900010001,matched,legacy-id-parent-and-name,1060001900010001
rural,10600019002,1060001900010002,matched,legacy-id-parent-and-name,1060001900010002
rural,10600020001,1060002000010001,matched,legacy-id-parent-and-name,1060002000010001
rural,10600020002,1060002000010002,matched,legacy-id-parent-and-name,1060002000010002
rural,10600021001,1060002100010001,matched,legacy-id-parent-and-name,1060002100010001
rural,10600021002,1060002100010002,matched,legacy-id-parent-and-name,1060002100010002
rural,10600022001,1060002200010001,matched,legacy-id-parent-and-name,1060002200010001
rural,10600022002,1060002200010002,matched,legacy-id-parent-and-name,1060002200010002
rural,10600023001,1060002300010001,matched,legacy-id-parent-and-name,1060002300010001
rural,10600023002,1060002300010002,matched,legacy-id-parent-and-name,1060002300010002
rural,10600024001,1060002400010001,matched,legacy-id-parent-and-name,1060002400010001
rural,10600024002,1060002400010002,matched,legacy-id-parent-and-name,1060002400010002
rural,10600025001,1060002500010001,matched,legacy-id-parent-and-name,1060002500010001
rural,10600025002,1060002500010002,matched,legacy-id-parent-and-name,1060002500010002
rural,10600026001,1060002600010001,matched,legacy-id-parent-and-name,1060002600010001
rural,10600026002,1060002600020002,matched,legacy-id-parent-and-name,1060002600020002
rural,10600027001,1060002700010001,matched,legacy-id-parent-and-name,1060002700010001
rural,10600027002,1060002700010002,matched,legacy-id-parent-and-name,1060002700010002
rural,10600028001,1060002800010001,matched,legacy-id-province-county-normalized-name,1060002800010001
rural,10600028002,1060002800010002,matched,legacy-id-parent-and-name,1060002800010002
rural,10600029001,1060002900010001,matched,legacy-id-province-county-normalized-name,1060002900010001
rural,10600029002,1060002900010002,matched,legacy-id-parent-and-name,1060002900010002
rural,10600030001,1060003000010001,matched,legacy-id-parent-and-name,1060003000010001
rural,10600030002,1060003000010002,matched,legacy-id-parent-and-name,1060003000010002
rural,10700010001,1070001000010001,matched,legacy-id-parent-and-name,1070001000010001
rural,10700010002,1070001000010002,matched,legacy-id-parent-and-name,1070001000010002
rural,10700010003,1070001000010003,matched,legacy-id-parent-and-name,1070001000010003
rural,10700010004,1070001000040004,matched,legacy-id-parent-and-name,1070001000040004
rural,10700010005,1070001000040005,matched,legacy-id-parent-and-name,1070001000040005
rural,10700011001,1070001100040001,matched,legacy-id-parent-and-name,1070001100040001
rural,10700011002,1070001100040002,matched,legacy-id-province-county-normalized-name,1070001100040002
rural,10700011003,1070001100040003,matched,legacy-id-parent-and-name,1070001100040003
rural,10700012001,1070001200030001,matched,legacy-id-parent-and-name,1070001200030001
rural,10700012002,1070001200030002,matched,legacy-id-province-county-normalized-name,1070001200030002
rural,10700012005,1070001200040005,matched,legacy-id-province-county-normalized-name,1070001200040005
rural,10700012007,1070001200040007,matched,legacy-id-parent-and-name,1070001200040007
rural,10700012008,1070001200040008,matched,legacy-id-parent-and-name,1070001200040008
rural,10700012009,1070001200040009,matched,legacy-id-parent-and-name,1070001200040009
rural,107000120010,1070001200040010,matched,legacy-id-parent-and-name,1070001200040010
rural,107000120011,1070001200040011,matched,legacy-id-parent-and-name,1070001200040011
rural,10700012003,1070001200050003,matched,legacy-id-province-county-normalized-name,1070001200050003
rural,10700014001,1070001400030001,matched,legacy-id-parent-and-name,1070001400030001
rural,10700013001,1070001300020001,matched,legacy-id-parent-and-name,1070001300020001
rural,10700013002,1070001300020002,matched,legacy-id-parent-and-name,1070001300020002
rural,10700013004,1070001300030004,matched,legacy-id-province-county-normalized-name,1070001300030004
rural,10700013008,1070001300030008,matched,legacy-id-parent-and-name,1070001300030008
rural,10700014003,1070001400020003,matched,legacy-id-parent-and-name,1070001400020003
rural,10700014004,1070001400020004,matched,legacy-id-parent-and-name,1070001400020004
rural,10700014002,1070001400030002,matched,legacy-id-parent-and-name,1070001400030002
rural,10700015003,1070001500010003,matched,legacy-id-parent-and-name,1070001500010003
rural,10700015004,1070001500010004,matched,legacy-id-parent-and-name,1070001500010004
rural,10700015001,1070001500030001,matched,legacy-id-parent-and-name,1070001500030001
rural,10700015002,1070001500030002,matched,legacy-id-parent-and-name,1070001500030002
rural,10700016001,1070001600020001,matched,legacy-id-parent-and-name,1070001600020001
rural,10700016004,1070001600020004,matched,legacy-id-parent-and-name,1070001600020004
rural,10700016002,1070001600030002,matched,legacy-id-parent-and-name,1070001600030002
rural,10700017001,1070001700010001,matched,legacy-id-parent-and-name,1070001700010001
rural,10700017002,1070001700010002,matched,legacy-id-parent-and-name,1070001700010002
rural,10700017003,1070001700010003,matched,legacy-id-province-county-normalized-name,1070001700010003
rural,10700018001,1070001800010001,matched,legacy-id-parent-and-name,1070001800010001
rural,10700018002,1070001800020002,matched,legacy-id-parent-and-name,1070001800020002
rural,10700019001,1070001900010001,matched,legacy-id-parent-and-name,1070001900010001
rural,10700019002,1070001900010002,matched,legacy-id-parent-and-name,1070001900010002
rural,10700019003,1070001900020003,matched,legacy-id-parent-and-name,1070001900020003
rural,10700020001,1070002000010001,matched,legacy-id-parent-and-name,1070002000010001
rural,10700020002,1070002000010002,matched,legacy-id-parent-and-name,1070002000010002
rural,10700020003,1070002000020003,matched,legacy-id-parent-and-name,1070002000020003
rural,10700021002,1070002100010002,matched,legacy-id-parent-and-name,1070002100010002
rural,10700021003,1070002100010003,matched,legacy-id-parent-and-name,1070002100010003
rural,10700021004,1070002100020004,matched,legacy-id-parent-and-name,1070002100020004
rural,10700021001,1070002100030001,matched,legacy-id-parent-and-name,1070002100030001
rural,10700022001,1070002200010001,matched,legacy-id-parent-and-name,1070002200010001
rural,10700022003,1070002200010003,matched,legacy-id-parent-and-name,1070002200010003
rural,10700022002,1070002200020002,matched,legacy-id-parent-and-name,1070002200020002
rural,10700022004,1070002200020004,matched,legacy-id-parent-and-name,1070002200020004
rural,10700023001,1070002300010001,matched,legacy-id-parent-and-name,1070002300010001
rural,10700023002,1070002300010002,matched,legacy-id-parent-and-name,1070002300010002
rural,10700024001,1070002400010001,matched,legacy-id-parent-and-name,1070002400010001
rural,10700024002,1070002400010002,matched,legacy-id-parent-and-name,1070002400010002
rural,10700029001,1070002900010001,matched,legacy-id-parent-and-name,1070002900010001
rural,10700029002,1070002900010002,matched,legacy-id-parent-and-name,1070002900010002
rural,10700029003,1070002900020003,matched,legacy-id-parent-and-name,1070002900020003
rural,10700025001,1070002500010001,matched,legacy-id-parent-and-name,1070002500010001
rural,10700025002,1070002500010002,matched,legacy-id-parent-and-name,1070002500010002
rural,10700026001,1070002600010001,matched,legacy-id-parent-and-name,1070002600010001
rural,10700026002,1070002600010002,matched,legacy-id-parent-and-name,1070002600010002
rural,10700027001,1070002700010001,matched,legacy-id-parent-and-name,1070002700010001
rural,10700027002,1070002700010002,matched,legacy-id-parent-and-name,1070002700010002
rural,10700028001,1070002800010001,matched,legacy-id-parent-and-name,1070002800010001
rural,10700028002,1070002800010002,matched,legacy-id-parent-and-name,1070002800010002
rural,10700030001,1070003000010001,matched,legacy-id-parent-and-name,1070003000010001
rural,10700030002,1070003000010002,matched,legacy-id-province-county-normalized-name,1070003000010002
rural,10700031001,1070003100010001,matched,legacy-id-parent-and-name,1070003100010001
rural,10700031002,1070003100010002,matched,legacy-id-parent-and-name,1070003100010002
rural,10700032002,1070003200010002,matched,legacy-id-parent-and-name,1070003200010002
rural,10700032003,1070003200010003,matched,legacy-id-parent-and-name,1070003200010003
rural,10700032001,1070003200020001,matched,legacy-id-parent-and-name,1070003200020001
rural,10700033001,1070003300010001,matched,legacy-id-province-county-normalized-name,1070003300010001
rural,10700033002,1070003300010002,matched,legacy-id-parent-and-name,1070003300010002
rural,10700034001,1070003400010001,matched,legacy-id-parent-and-name,1070003400010001
rural,10700034002,1070003400010002,matched,legacy-id-parent-and-name,1070003400010002
rural,10700034003,1070003400010003,matched,legacy-id-parent-and-name,1070003400010003
rural,10700034004,1070003400010004,matched,legacy-id-parent-and-name,1070003400010004
rural,10700035001,1070003500010001,matched,legacy-id-parent-and-name,1070003500010001
rural,10700035002,1070003500010002,matched,legacy-id-parent-and-name,1070003500010002
rural,10700036001,1070003600010001,matched,legacy-id-parent-and-name,1070003600010001
rural,10700036002,1070003600010002,matched,legacy-id-parent-and-name,1070003600010002
rural,10700037001,1070003700010001,matched,legacy-id-parent-and-name,1070003700010001
rural,10700037002,1070003700010002,matched,legacy-id-parent-and-name,1070003700010002
rural,10800040012,108000400020012,matched,legacy-id-parent-and-name,108000400020012
rural,10800040013,108000400020013,matched,legacy-id-parent-and-name,108000400020013
rural,10800050011,108000500020011,matched,legacy-id-parent-and-name,108000500020011
rural,10800050012,108000500020012,matched,legacy-id-parent-and-name,108000500020012
rural,10800060010,108000600010010,matched,legacy-id-parent-and-name,108000600010010
rural,10800010003,1080001000010003,matched,legacy-id-parent-and-name,1080001000010003
rural,10800010005,1080001000010005,matched,legacy-id-parent-and-name,1080001000010005
rural,10800010001,1080001000020001,matched,legacy-id-parent-and-name,1080001000020001
rural,10800010002,1080001000020002,matched,legacy-id-parent-and-name,1080001000020002
rural,10800011001,1080001100010001,matched,legacy-id-parent-and-name,1080001100010001
rural,10800011003,1080001100010003,matched,legacy-id-parent-and-name,1080001100010003
rural,10800012001,1080001200010001,matched,legacy-id-parent-and-name,1080001200010001
rural,10800012002,1080001200010002,matched,legacy-id-parent-and-name,1080001200010002
rural,10800012003,1080001200010003,matched,legacy-id-parent-and-name,1080001200010003
rural,10800012004,1080001200010004,matched,legacy-id-parent-and-name,1080001200010004
rural,10800013001,1080001300010001,matched,legacy-id-parent-and-name,1080001300010001
rural,10800013002,1080001300010002,matched,legacy-id-parent-and-name,1080001300010002
rural,10800013003,1080001300010003,matched,legacy-id-parent-and-name,1080001300010003
rural,10800014002,1080001400010002,matched,legacy-id-parent-and-name,1080001400010002
rural,10800014001,1080001400020001,matched,legacy-id-parent-and-name,1080001400020001
rural,10800015001,1080001500020001,matched,legacy-id-parent-and-name,1080001500020001
rural,10800015003,1080001500020003,matched,legacy-id-parent-and-name,1080001500020003
rural,10800015002,1080001500030002,matched,legacy-id-parent-and-name,1080001500030002
rural,10800016001,1080001600010001,matched,legacy-id-parent-and-name,1080001600010001
rural,10800016002,1080001600010002,matched,legacy-id-parent-and-name,1080001600010002
rural,10800016003,1080001600010003,matched,legacy-id-parent-and-name,1080001600010003
rural,10800017002,1080001700020002,matched,legacy-id-parent-and-name,1080001700020002
rural,10800017004,1080001700020004,matched,legacy-id-parent-and-name,1080001700020004
rural,10800017001,1080001700030001,matched,legacy-id-parent-and-name,1080001700030001
rural,10800018001,1080001800010001,matched,legacy-id-parent-and-name,1080001800010001
rural,10800018002,1080001800010002,matched,legacy-id-parent-and-name,1080001800010002
rural,10800019001,1080001900010001,matched,legacy-id-parent-and-name,1080001900010001
rural,10800019002,1080001900010002,matched,legacy-id-parent-and-name,1080001900010002
rural,10800020001,1080002000010001,matched,legacy-id-parent-and-name,1080002000010001
rural,10800020002,1080002000010002,matched,legacy-id-parent-and-name,1080002000010002
rural,10800021001,1080002100010001,matched,legacy-id-parent-and-name,1080002100010001
rural,10800021002,1080002100010002,matched,legacy-id-parent-and-name,1080002100010002
rural,10800022001,1080002200010001,matched,legacy-id-parent-and-name,1080002200010001
rural,10800022002,1080002200010002,matched,legacy-id-parent-and-name,1080002200010002
rural,10800023001,1080002300010001,matched,legacy-id-parent-and-name,1080002300010001
rural,10800023002,1080002300010002,matched,legacy-id-parent-and-name,1080002300010002
rural,10800023003,1080002300010003,matched,legacy-id-parent-and-name,1080002300010003
rural,10800024001,1080002400010001,matched,legacy-id-parent-and-name,1080002400010001
rural,10800024002,1080002400010002,matched,legacy-id-parent-and-name,1080002400010002
rural,10800025001,1080002500010001,matched,legacy-id-parent-and-name,1080002500010001
rural,10800025002,1080002500010002,matched,legacy-id-parent-and-name,1080002500010002
rural,10900013002,1090001300030002,matched,legacy-id-parent-and-name,1090001300030002
rural,10900013003,1090001300030003,matched,legacy-id-parent-and-name,1090001300030003
rural,10900013001,1090001300010001,matched,legacy-id-parent-and-name,1090001300010001
rural,10900014001,1090001400040001,matched,legacy-id-parent-and-name,1090001400040001
rural,10900014002,1090001400040002,matched,legacy-id-parent-and-name,1090001400040002
rural,10900015001,1090001500020001,matched,legacy-id-parent-and-name,1090001500020001
rural,10900015002,1090001500020002,matched,legacy-id-parent-and-name,1090001500020002
rural,10900016002,1090001600010002,matched,legacy-id-parent-and-name,1090001600010002
rural,10900016004,1090001600010004,matched,legacy-id-parent-and-name,1090001600010004
rural,10900016001,1090001600050001,matched,legacy-id-parent-and-name,1090001600050001
rural,10900016003,1090001600050003,matched,legacy-id-parent-and-name,1090001600050003
rural,10900016005,1090001600050005,matched,legacy-id-parent-and-name,1090001600050005
rural,10900016006,1090001600050006,matched,legacy-id-parent-and-name,1090001600050006
rural,10900017004,1090001700040004,matched,legacy-id-parent-and-name,1090001700040004
rural,10900017002,1090001700030002,matched,legacy-id-parent-and-name,1090001700030002
rural,10900017003,1090001700030003,matched,legacy-id-parent-and-name,1090001700030003
rural,10900017001,1090001700040001,matched,legacy-id-parent-and-name,1090001700040001
rural,10900017005,1090001700040005,matched,legacy-id-parent-and-name,1090001700040005
rural,10900018001,1090001800020001,matched,legacy-id-parent-and-name,1090001800020001
rural,10900023001,1090002300010001,matched,legacy-id-parent-and-name,1090002300010001
rural,10900018003,1090001800020003,matched,legacy-id-parent-and-name,1090001800020003
rural,10900018002,1090001800030002,matched,legacy-id-parent-and-name,1090001800030002
rural,10900019001,1090001900010001,matched,legacy-id-parent-and-name,1090001900010001
rural,10900019003,1090001900010003,matched,legacy-id-parent-and-name,1090001900010003
rural,10900019002,1090001900020002,matched,legacy-id-parent-and-name,1090001900020002
rural,10900020001,1090002000010001,matched,legacy-id-parent-and-name,1090002000010001
rural,10900020002,1090002000010002,matched,legacy-id-parent-and-name,1090002000010002
rural,10900020003,1090002000010003,matched,legacy-id-parent-and-name,1090002000010003
rural,10900022001,1090002200010001,matched,legacy-id-parent-and-name,1090002200010001
rural,10900022002,1090002200010002,matched,legacy-id-parent-and-name,1090002200010002
rural,10900022003,1090002200020003,matched,legacy-id-parent-and-name,1090002200020003
rural,10900023002,1090002300010002,matched,legacy-id-parent-and-name,1090002300010002
rural,10900027001,1090002700010001,matched,legacy-id-parent-and-name,1090002700010001
rural,10900027002,1090002700010002,matched,legacy-id-parent-and-name,1090002700010002
rural,10900028001,1090002800010001,matched,legacy-id-parent-and-name,1090002800010001
rural,10900028002,1090002800010002,matched,legacy-id-parent-and-name,1090002800010002
rural,10900028003,1090002800020003,matched,legacy-id-parent-and-name,1090002800020003
rural,10900029001,1090002900010001,matched,legacy-id-parent-and-name,1090002900010001
rural,10900029002,1090002900010002,matched,legacy-id-parent-and-name,1090002900010002
rural,10900030001,1090003000010001,matched,legacy-id-parent-and-name,1090003000010001
rural,10900030002,1090003000010002,matched,legacy-id-parent-and-name,1090003000010002
rural,10900031001,1090003100010001,matched,legacy-id-parent-and-name,1090003100010001
rural,10900031002,1090003100010002,matched,legacy-id-parent-and-name,1090003100010002
rural,10900032001,1090003200010001,matched,legacy-id-parent-and-name,1090003200010001
rural,10900032002,1090003200010002,matched,legacy-id-parent-and-name,1090003200010002
rural,10900033001,1090003300020001,matched,legacy-id-parent-and-name,1090003300020001
rural,10900033002,1090003300010002,matched,legacy-id-parent-and-name,1090003300010002
rural,10900034001,1090003400010001,matched,legacy-id-parent-and-name,1090003400010001
rural,10900034002,1090003400010002,matched,legacy-id-parent-and-name,1090003400010002
rural,10900035001,1090003500010001,matched,legacy-id-parent-and-name,1090003500010001
rural,10900035002,1090003500010002,matched,legacy-id-parent-and-name,1090003500010002
rural,10900036001,1090003600010001,matched,legacy-id-parent-and-name,1090003600010001
rural,10900038001,1090003800030001,matched,legacy-id-parent-and-name,1090003800030001
rural,10900036002,1090003600010002,matched,legacy-id-parent-and-name,1090003600010002
rural,10900037001,1090003700010001,matched,legacy-id-parent-and-name,1090003700010001
rural,10900037002,1090003700010002,matched,legacy-id-parent-and-name,1090003700010002
rural,10900038002,1090003800010002,matched,legacy-id-parent-and-name,1090003800010002
rural,10900039001,1090003900010001,matched,legacy-id-parent-and-name,1090003900010001
rural,10900039002,1090003900010002,matched,legacy-id-parent-and-name,1090003900010002
rural,10900040001,1090004000010001,matched,legacy-id-parent-and-name,1090004000010001
rural,10900040002,1090004000010002,matched,legacy-id-parent-and-name,1090004000010002
rural,10900040003,1090004000010003,matched,legacy-id-parent-and-name,1090004000010003
rural,10900041002,1090004100010002,matched,legacy-id-parent-and-name,1090004100010002
rural,10900041004,1090004100010004,matched,legacy-id-parent-and-name,1090004100010004
rural,10900041001,1090004100020001,matched,legacy-id-parent-and-name,1090004100020001
rural,10900042001,1090004200010001,matched,legacy-id-parent-and-name,1090004200010001
rural,10900042002,1090004200010002,matched,legacy-id-parent-and-name,1090004200010002
rural,10900044001,1090004400020001,matched,legacy-id-parent-and-name,1090004400020001
rural,10900044002,1090004400020002,matched,legacy-id-parent-and-name,1090004400020002
rural,10900043001,1090004300010001,matched,legacy-id-parent-and-name,1090004300010001
rural,10900043002,1090004300010002,matched,legacy-id-parent-and-name,1090004300010002
rural,10900045001,1090004500010001,matched,legacy-id-parent-and-name,1090004500010001
rural,10900045002,1090004500010002,matched,legacy-id-parent-and-name,1090004500010002
rural,11000010001,1100001000020001,matched,legacy-id-parent-and-name,1100001000020001
rural,11000010002,1100001000020002,matched,legacy-id-parent-and-name,1100001000020002
rural,11000010003,1100001000030003,matched,legacy-id-parent-and-name,1100001000030003
rural,11000010004,1100001000030004,matched,legacy-id-parent-and-name,1100001000030004
rural,11000011001,1100001100010001,matched,legacy-id-parent-and-name,1100001100010001
rural,11000011002,1100001100010002,matched,legacy-id-parent-and-name,1100001100010002
rural,11000011003,1100001100010003,matched,legacy-id-parent-and-name,1100001100010003
rural,11000012001,1100001200010001,matched,legacy-id-parent-and-name,1100001200010001
rural,11000012002,1100001200010002,matched,legacy-id-parent-and-name,1100001200010002
rural,11000012003,1100001200010003,matched,legacy-id-parent-and-name,1100001200010003
rural,11000013002,1100001300010002,matched,legacy-id-parent-and-name,1100001300010002
rural,11000013001,1100001300030001,matched,legacy-id-parent-and-name,1100001300030001
rural,11000013003,1100001300030003,matched,legacy-id-parent-and-name,1100001300030003
rural,11000013004,1100001300030004,matched,legacy-id-parent-and-name,1100001300030004
rural,11000014001,1100001400020001,matched,legacy-id-parent-and-name,1100001400020001
rural,11000014002,1100001400020002,matched,legacy-id-parent-and-name,1100001400020002
rural,11000014003,1100001400020003,matched,legacy-id-parent-and-name,1100001400020003
